ID,CSE1,CSE2,CSE3,CSE4,SECTION,AVG_MARK,Grade,Highest_Mark_Subject,Lowest_Mark_Subject,Highest_Mark,Lowest_Mark,MAX_AVG_MARK_SECTION
10988,89,67,76,50,A,70.5,B,CSE1,CSE4,89,50,91.75
10989,81,34,51,92,C,64.5,C,CSE4,CSE2,92,34,91.25
10990,63,89,40,55,C,61.75,C,CSE2,CSE3,89,40,91.25
10991,82,48,86,50,D,66.5,C,CSE3,CSE2,86,48,89.75
10992,83,84,44,47,A,64.5,C,CSE2,CSE3,84,44,91.75
10993,42,40,77,25,C,46.0,D,CSE3,CSE4,77,25,91.25
10994,42,41,27,63,A,43.25,D,CSE4,CSE3,63,27,91.75
10995,79,38,34,52,B,50.75,C,CSE1,CSE3,79,34,89.75
10996,80,93,35,92,A,75.0,B,CSE2,CSE3,93,35,91.75
10997,46,25,88,34,D,48.25,D,CSE3,CSE2,88,25,89.75
10998,53,30,42,44,A,42.25,D,CSE1,CSE2,53,30,91.75
10999,54,80,56,40,A,57.5,C,CSE2,CSE4,80,40,91.75
11000,32,68,79,91,B,67.5,C,CSE4,CSE1,91,32,89.75
11001,58,32,34,73,B,49.25,Invalid,CSE4,CSE2,73,32,89.75
11002,31,64,59,28,C,45.5,D,CSE2,CSE4,64,28,91.25
11003,89,86,54,53,D,70.5,B,CSE1,CSE4,89,53,89.75
11004,29,51,57,36,D,43.25,D,CSE3,CSE1,57,29,89.75
11005,86,83,56,82,D,76.75,B,CSE1,CSE3,86,56,89.75
11006,71,81,69,50,A,67.75,C,CSE2,CSE4,81,50,91.75
11007,84,90,49,69,A,73.0,B,CSE2,CSE3,90,49,91.75
11008,27,62,31,67,B,46.75,D,CSE4,CSE1,67,27,89.75
11009,42,55,42,80,C,54.75,C,CSE4,CSE1,80,42,91.25
11010,56,26,83,61,A,56.5,C,CSE3,CSE2,83,26,91.75
11011,86,70,32,85,C,68.25,C,CSE1,CSE3,86,32,91.25
11012,87,56,30,54,A,56.75,C,CSE1,CSE3,87,30,91.75
11013,56,88,34,53,B,57.75,C,CSE2,CSE3,88,34,89.75
11014,52,67,81,87,D,71.75,B,CSE4,CSE1,87,52,89.75
11015,54,48,39,26,D,41.75,D,CSE1,CSE4,54,26,89.75
11016,27,80,80,63,D,62.5,C,CSE2,CSE1,80,27,89.75
11017,65,71,69,27,C,58.0,C,CSE2,CSE4,71,27,91.25
11018,67,91,91,34,A,70.75,B,CSE2,CSE4,91,34,91.75
11019,61,50,67,91,B,67.25,C,CSE4,CSE2,91,50,89.75
11020,59,70,40,39,D,52.0,C,CSE2,CSE4,70,39,89.75
11021,45,37,78,88,D,62.0,C,CSE4,CSE2,88,37,89.75
11022,55,31,86,83,D,63.75,C,CSE3,CSE2,86,31,89.75
11023,52,67,86,33,D,59.5,C,CSE3,CSE4,86,33,89.75
11024,49,90,65,26,B,57.5,C,CSE2,CSE4,90,26,89.75
11025,35,93,78,31,B,59.25,C,CSE2,CSE4,93,31,89.75
11026,33,37,74,38,D,45.5,D,CSE3,CSE1,74,33,89.75
11027,64,94,73,44,A,68.75,C,CSE2,CSE4,94,44,91.75
11028,63,55,76,78,D,68.0,C,CSE4,CSE2,78,55,89.75
11029,79,67,57,89,B,73.0,B,CSE4,CSE3,89,57,89.75
11030,46,91,63,43,D,60.75,C,CSE2,CSE4,91,43,89.75
11031,31,50,76,77,A,58.5,C,CSE4,CSE1,77,31,91.75
11032,57,70,72,55,B,63.5,C,CSE3,CSE4,72,55,89.75
11033,62,65,25,61,D,53.25,C,CSE2,CSE3,65,25,89.75
11034,37,81,43,27,C,47.0,D,CSE2,CSE4,81,27,91.25
11035,94,48,46,75,D,65.75,C,CSE1,CSE3,94,46,89.75
11036,49,49,26,69,A,48.25,D,CSE4,CSE3,69,26,91.75
11037,82,27,51,82,D,60.5,C,CSE1,CSE2,82,27,89.75
11038,86,50,65,25,B,56.5,C,CSE1,CSE4,86,25,89.75
11039,84,44,27,28,A,45.75,D,CSE1,CSE3,84,27,91.75
11040,82,49,73,93,D,74.25,B,CSE4,CSE2,93,49,89.75
11041,40,57,53,53,C,50.75,C,CSE2,CSE1,57,40,91.25
11042,45,33,40,42,D,40.0,D,CSE1,CSE2,45,33,89.75
11043,76,54,27,28,B,46.25,D,CSE1,CSE3,76,27,89.75
11044,74,61,78,50,B,65.75,C,CSE3,CSE4,78,50,89.75
11045,67,48,91,46,D,63.0,C,CSE3,CSE4,91,46,89.75
11046,78,93,79,51,D,75.25,B,CSE2,CSE4,93,51,89.75
11047,86,65,54,54,D,64.75,C,CSE1,CSE3,86,54,89.75
11048,94,68,78,52,C,73.0,B,CSE1,CSE4,94,52,91.25
11049,27,40,25,58,B,37.5,D,CSE4,CSE3,58,25,89.75
11050,27,90,79,81,B,69.25,Invalid,CSE2,CSE1,90,27,89.75
11051,36,86,52,44,A,54.5,C,CSE2,CSE1,86,36,91.75
11052,80,83,54,26,A,60.75,C,CSE2,CSE4,83,26,91.75
11053,27,40,91,56,D,53.5,C,CSE3,CSE1,91,27,89.75
11054,85,92,44,70,B,72.75,B,CSE2,CSE3,92,44,89.75
11055,65,74,94,44,A,69.25,Invalid,CSE3,CSE4,94,44,91.75
11056,66,74,45,38,C,55.75,C,CSE2,CSE4,74,38,91.25
11057,69,25,31,36,C,40.25,D,CSE1,CSE2,69,25,91.25
11058,28,39,72,30,C,42.25,D,CSE3,CSE1,72,28,91.25
11059,71,69,51,26,C,54.25,C,CSE1,CSE4,71,26,91.25
11060,41,44,63,46,C,48.5,D,CSE3,CSE1,63,41,91.25
11061,86,41,37,38,C,50.5,C,CSE1,CSE3,86,37,91.25
11062,41,76,86,72,B,68.75,C,CSE3,CSE1,86,41,89.75
11063,93,29,80,72,D,68.5,C,CSE1,CSE2,93,29,89.75
11064,50,32,53,30,C,41.25,D,CSE3,CSE4,53,30,91.25
11065,45,52,62,76,A,58.75,C,CSE4,CSE1,76,45,91.75
11066,39,89,34,92,A,63.5,C,CSE4,CSE3,92,34,91.75
11067,78,41,88,66,A,68.25,C,CSE3,CSE2,88,41,91.75
11068,63,94,67,38,D,65.5,C,CSE2,CSE4,94,38,89.75
11069,64,51,61,47,A,55.75,C,CSE1,CSE4,64,47,91.75
11070,69,46,77,72,D,66.0,C,CSE3,CSE2,77,46,89.75
11071,72,61,69,60,B,65.5,C,CSE1,CSE4,72,60,89.75
11072,49,25,72,36,B,45.5,D,CSE3,CSE2,72,25,89.75
11073,81,52,47,43,D,55.75,C,CSE1,CSE4,81,43,89.75
11074,33,43,84,28,B,47.0,D,CSE3,CSE4,84,28,89.75
11075,42,53,44,31,C,42.5,D,CSE2,CSE4,53,31,91.25
11076,48,60,93,63,B,66.0,C,CSE3,CSE1,93,48,89.75
11077,38,40,27,79,B,46.0,D,CSE4,CSE3,79,27,89.75
11078,52,60,62,36,B,52.5,C,CSE3,CSE4,62,36,89.75
11079,54,39,76,69,B,59.5,C,CSE3,CSE2,76,39,89.75
11080,44,41,71,62,C,54.5,C,CSE3,CSE2,71,41,91.25
11081,32,75,64,71,C,60.5,C,CSE2,CSE1,75,32,91.25
11082,28,56,56,31,D,42.75,D,CSE2,CSE1,56,28,89.75
11083,66,65,58,31,D,55.0,C,CSE1,CSE4,66,31,89.75
11084,93,91,84,27,B,73.75,B,CSE1,CSE4,93,27,89.75
11085,92,39,84,65,A,70.0,B,CSE1,CSE2,92,39,91.75
11086,70,75,76,63,C,71.0,B,CSE3,CSE4,76,63,91.25
11087,42,37,90,43,D,53.0,C,CSE3,CSE2,90,37,89.75
11088,45,73,32,86,D,59.0,C,CSE4,CSE3,86,32,89.75
11089,41,72,79,62,C,63.5,C,CSE3,CSE1,79,41,91.25
11090,60,93,86,91,C,82.5,A-,CSE2,CSE1,93,60,91.25
11091,36,90,64,74,A,66.0,C,CSE2,CSE1,90,36,91.75
11092,59,67,65,40,D,57.75,C,CSE2,CSE4,67,40,89.75
11093,40,59,25,86,D,52.5,C,CSE4,CSE3,86,25,89.75
11094,55,58,67,67,A,61.75,C,CSE3,CSE1,67,55,91.75
11095,40,81,92,64,A,69.25,Invalid,CSE3,CSE1,92,40,91.75
11096,52,42,33,52,D,44.75,D,CSE1,CSE3,52,33,89.75
11097,86,61,26,71,C,61.0,C,CSE1,CSE3,86,26,91.25
11098,58,73,89,90,D,77.5,B,CSE4,CSE1,90,58,89.75
11099,39,91,80,38,C,62.0,C,CSE2,CSE4,91,38,91.25
11100,80,33,27,53,C,48.25,D,CSE1,CSE3,80,27,91.25
11101,59,59,74,64,D,64.0,C,CSE3,CSE1,74,59,89.75
11102,46,94,54,69,B,65.75,C,CSE2,CSE1,94,46,89.75
11103,81,76,60,75,A,73.0,B,CSE1,CSE3,81,60,91.75
11104,67,44,36,94,B,60.25,C,CSE4,CSE3,94,36,89.75
11105,33,43,81,36,A,48.25,D,CSE3,CSE1,81,33,91.75
11106,83,36,51,39,A,52.25,C,CSE1,CSE2,83,36,91.75
11107,84,71,56,47,A,64.5,C,CSE1,CSE4,84,47,91.75
11108,39,59,59,80,C,59.25,C,CSE4,CSE1,80,39,91.25
11109,81,55,70,55,B,65.25,C,CSE1,CSE2,81,55,89.75
11110,42,84,25,28,B,44.75,D,CSE2,CSE3,84,25,89.75
11111,29,54,27,86,D,49.0,D,CSE4,CSE3,86,27,89.75
11112,39,59,80,44,C,55.5,C,CSE3,CSE1,80,39,91.25
11113,30,90,67,42,D,57.25,C,CSE2,CSE1,90,30,89.75
11114,27,67,53,38,C,46.25,D,CSE2,CSE1,67,27,91.25
11115,79,58,41,81,C,64.75,C,CSE4,CSE3,81,41,91.25
11116,68,53,53,32,D,51.5,C,CSE1,CSE4,68,32,89.75
11117,72,92,88,60,B,78.0,B,CSE2,CSE4,92,60,89.75
11118,39,32,64,90,C,56.25,C,CSE4,CSE2,90,32,91.25
11119,69,70,50,45,A,58.5,C,CSE2,CSE4,70,45,91.75
11120,74,69,59,79,A,70.25,B,CSE4,CSE3,79,59,91.75
11121,75,28,77,70,D,62.5,C,CSE3,CSE2,77,28,89.75
11122,64,88,35,32,A,54.75,C,CSE2,CSE4,88,32,91.75
11123,84,44,51,69,C,62.0,C,CSE1,CSE2,84,44,91.25
11124,79,87,45,85,C,74.0,B,CSE2,CSE3,87,45,91.25
11125,74,58,57,59,A,62.0,C,CSE1,CSE3,74,57,91.75
11126,76,71,28,51,B,56.5,C,CSE1,CSE3,76,28,89.75
11127,91,85,89,32,B,74.25,B,CSE1,CSE4,91,32,89.75
11128,59,41,86,60,D,61.5,C,CSE3,CSE2,86,41,89.75
11129,81,91,56,55,A,70.75,B,CSE2,CSE4,91,55,91.75
11130,41,56,76,93,A,66.5,C,CSE4,CSE1,93,41,91.75
11131,67,34,42,38,D,45.25,D,CSE1,CSE2,67,34,89.75
11132,78,72,26,69,C,61.25,C,CSE1,CSE3,78,26,91.25
11133,93,34,39,54,B,55.0,C,CSE1,CSE2,93,34,89.75
11134,39,85,34,57,A,53.75,C,CSE2,CSE3,85,34,91.75
11135,33,94,52,92,A,67.75,C,CSE2,CSE1,94,33,91.75
11136,65,58,38,84,A,61.25,C,CSE4,CSE3,84,38,91.75
11137,64,68,76,68,B,69.0,C,CSE3,CSE1,76,64,89.75
11138,90,78,68,51,D,71.75,B,CSE1,CSE4,90,51,89.75
11139,67,88,73,81,D,77.25,B,CSE2,CSE1,88,67,89.75
11140,31,34,50,27,A,35.5,D,CSE3,CSE4,50,27,91.75
11141,79,28,80,73,A,65.0,C,CSE3,CSE2,80,28,91.75
11142,93,79,86,35,D,73.25,B,CSE1,CSE4,93,35,89.75
11143,25,75,88,28,A,54.0,C,CSE3,CSE1,88,25,91.75
11144,32,43,49,76,C,50.0,C,CSE4,CSE1,76,32,91.25
11145,89,64,56,70,D,69.75,Invalid,CSE1,CSE3,89,56,89.75
11146,31,93,71,67,D,65.5,C,CSE2,CSE1,93,31,89.75
11147,31,79,28,25,B,40.75,D,CSE2,CSE4,79,25,89.75
11148,38,44,38,80,B,50.0,C,CSE4,CSE1,80,38,89.75
11149,30,64,74,31,A,49.75,Invalid,CSE3,CSE1,74,30,91.75
11150,81,57,45,32,D,53.75,C,CSE1,CSE4,81,32,89.75
11151,68,91,45,65,C,67.25,C,CSE2,CSE3,91,45,91.25
11152,72,77,84,82,C,78.75,B,CSE3,CSE1,84,72,91.25
11153,42,81,54,82,A,64.75,C,CSE4,CSE1,82,42,91.75
11154,82,54,41,32,A,52.25,C,CSE1,CSE4,82,32,91.75
11155,38,54,66,74,A,58.0,C,CSE4,CSE1,74,38,91.75
11156,87,68,86,59,A,75.0,B,CSE1,CSE4,87,59,91.75
11157,36,79,74,83,D,68.0,C,CSE4,CSE1,83,36,89.75
11158,30,66,82,93,B,67.75,C,CSE4,CSE1,93,30,89.75
11159,88,69,53,72,A,70.5,B,CSE1,CSE3,88,53,91.75
11160,79,65,89,89,D,80.5,A-,CSE3,CSE2,89,65,89.75
11161,25,86,53,67,B,57.75,C,CSE2,CSE1,86,25,89.75
11162,39,68,34,86,B,56.75,C,CSE4,CSE3,86,34,89.75
11163,63,70,46,29,B,52.0,C,CSE2,CSE4,70,29,89.75
11164,73,32,80,51,B,59.0,C,CSE3,CSE2,80,32,89.75
11165,53,85,76,69,A,70.75,B,CSE2,CSE1,85,53,91.75
11166,68,90,29,82,C,67.25,C,CSE2,CSE3,90,29,91.25
11167,80,79,69,47,A,68.75,C,CSE1,CSE4,80,47,91.75
11168,66,34,83,41,D,56.0,C,CSE3,CSE2,83,34,89.75
11169,49,51,48,40,B,47.0,D,CSE2,CSE4,51,40,89.75
11170,29,45,32,73,D,44.75,D,CSE4,CSE1,73,29,89.75
11171,49,83,63,70,A,66.25,C,CSE2,CSE1,83,49,91.75
11172,36,78,45,77,A,59.0,C,CSE2,CSE1,78,36,91.75
11173,42,62,32,76,D,53.0,C,CSE4,CSE3,76,32,89.75
11174,94,64,74,91,B,80.75,A-,CSE1,CSE2,94,64,89.75
11175,77,57,25,52,D,52.75,C,CSE1,CSE3,77,25,89.75
11176,58,53,40,43,C,48.5,D,CSE1,CSE3,58,40,91.25
11177,53,94,81,83,A,77.75,B,CSE2,CSE1,94,53,91.75
11178,64,62,36,33,B,48.75,D,CSE1,CSE4,64,33,89.75
11179,75,30,89,74,A,67.0,C,CSE3,CSE2,89,30,91.75
11180,34,29,82,53,D,49.5,Invalid,CSE3,CSE2,82,29,89.75
11181,27,92,29,78,D,56.5,C,CSE2,CSE1,92,27,89.75
11182,57,38,27,30,C,38.0,D,CSE1,CSE3,57,27,91.25
11183,74,37,70,86,C,66.75,C,CSE4,CSE2,86,37,91.25
11184,34,28,42,49,D,38.25,D,CSE4,CSE2,49,28,89.75
11185,39,38,59,69,B,51.25,C,CSE4,CSE2,69,38,89.75
11186,85,86,84,68,A,80.75,A-,CSE2,CSE4,86,68,91.75
11187,55,77,94,69,C,73.75,B,CSE3,CSE1,94,55,91.25
11188,84,50,58,35,A,56.75,C,CSE1,CSE4,84,35,91.75
11189,90,36,76,70,C,68.0,C,CSE1,CSE2,90,36,91.25
11190,82,85,36,36,A,59.75,C,CSE2,CSE3,85,36,91.75
11191,35,79,55,69,B,59.5,C,CSE2,CSE1,79,35,89.75
11192,83,68,75,79,C,76.25,B,CSE1,CSE2,83,68,91.25
11193,54,36,60,73,B,55.75,C,CSE4,CSE2,73,36,89.75
11194,70,79,67,74,D,72.5,B,CSE2,CSE3,79,67,89.75
11195,66,32,63,54,C,53.75,C,CSE1,CSE2,66,32,91.25
11196,42,54,38,78,B,53.0,C,CSE4,CSE3,78,38,89.75
11197,28,40,70,94,C,58.0,C,CSE4,CSE1,94,28,91.25
11198,80,63,71,80,C,73.5,B,CSE1,CSE2,80,63,91.25
11199,77,94,26,83,D,70.0,B,CSE2,CSE3,94,26,89.75
11200,79,26,39,41,C,46.25,D,CSE1,CSE2,79,26,91.25
11201,28,75,26,64,A,48.25,D,CSE2,CSE3,75,26,91.75
11202,46,37,60,76,C,54.75,C,CSE4,CSE2,76,37,91.25
11203,90,33,39,35,D,49.25,Invalid,CSE1,CSE2,90,33,89.75
11204,37,41,66,44,D,47.0,D,CSE3,CSE1,66,37,89.75
11205,84,28,48,47,C,51.75,C,CSE1,CSE2,84,28,91.25
11206,85,38,39,38,B,50.0,C,CSE1,CSE2,85,38,89.75
11207,54,26,61,75,B,54.0,C,CSE4,CSE2,75,26,89.75
11208,68,27,56,74,A,56.25,C,CSE4,CSE2,74,27,91.75
11209,90,91,32,42,B,63.75,C,CSE2,CSE3,91,32,89.75
11210,52,51,70,64,A,59.25,C,CSE3,CSE2,70,51,91.75
11211,45,65,36,80,A,56.5,C,CSE4,CSE3,80,36,91.75
11212,50,41,86,68,A,61.25,C,CSE3,CSE2,86,41,91.75
11213,50,29,39,68,B,46.5,D,CSE4,CSE2,68,29,89.75
11214,36,75,62,40,D,53.25,C,CSE2,CSE1,75,36,89.75
11215,85,26,91,89,A,72.75,B,CSE3,CSE2,91,26,91.75
11216,62,76,90,47,C,68.75,C,CSE3,CSE4,90,47,91.25
11217,58,89,73,49,A,67.25,C,CSE2,CSE4,89,49,91.75
11218,65,46,84,80,D,68.75,C,CSE3,CSE2,84,46,89.75
11219,71,88,32,55,A,61.5,C,CSE2,CSE3,88,32,91.75
11220,90,65,88,47,D,72.5,B,CSE1,CSE4,90,47,89.75
11221,85,26,76,28,C,53.75,C,CSE1,CSE2,85,26,91.25
11222,34,47,91,25,C,49.25,Invalid,CSE3,CSE4,91,25,91.25
11223,37,28,83,68,D,54.0,C,CSE3,CSE2,83,28,89.75
11224,59,61,33,40,A,48.25,D,CSE2,CSE3,61,33,91.75
11225,85,79,27,92,B,70.75,B,CSE4,CSE3,92,27,89.75
11226,27,82,91,72,B,68.0,C,CSE3,CSE1,91,27,89.75
11227,47,74,39,35,D,48.75,D,CSE2,CSE4,74,35,89.75
11228,57,92,30,56,A,58.75,C,CSE2,CSE3,92,30,91.75
11229,68,31,88,58,D,61.25,C,CSE3,CSE2,88,31,89.75
11230,47,88,32,31,D,49.5,Invalid,CSE2,CSE4,88,31,89.75
11231,81,43,27,86,A,59.25,C,CSE4,CSE3,86,27,91.75
11232,75,86,67,62,B,72.5,B,CSE2,CSE4,86,62,89.75
11233,67,85,88,40,D,70.0,B,CSE3,CSE4,88,40,89.75
11234,87,47,93,80,B,76.75,B,CSE3,CSE2,93,47,89.75
11235,40,40,76,76,A,58.0,C,CSE3,CSE1,76,40,91.75
11236,60,59,62,67,B,62.0,C,CSE4,CSE2,67,59,89.75
11237,87,35,66,60,D,62.0,C,CSE1,CSE2,87,35,89.75
11238,74,77,53,93,B,74.25,B,CSE4,CSE3,93,53,89.75
11239,55,51,25,57,C,47.0,D,CSE4,CSE3,57,25,91.25
11240,77,54,75,54,A,65.0,C,CSE1,CSE2,77,54,91.75
11241,82,58,64,63,B,66.75,C,CSE1,CSE2,82,58,89.75
11242,45,50,74,63,B,58.0,C,CSE3,CSE1,74,45,89.75
11243,60,33,79,80,B,63.0,C,CSE4,CSE2,80,33,89.75
11244,56,86,61,36,B,59.75,C,CSE2,CSE4,86,36,89.75
11245,26,43,41,66,A,44.0,D,CSE4,CSE1,66,26,91.75
11246,67,30,39,63,A,49.75,Invalid,CSE1,CSE2,67,30,91.75
11247,29,90,72,70,A,65.25,C,CSE2,CSE1,90,29,91.75
11248,65,63,45,58,D,57.75,C,CSE1,CSE3,65,45,89.75
11249,71,47,29,85,A,58.0,C,CSE4,CSE3,85,29,91.75
11250,60,88,39,30,A,54.25,C,CSE2,CSE4,88,30,91.75
11251,52,29,68,32,C,45.25,D,CSE3,CSE2,68,29,91.25
11252,49,31,53,69,C,50.5,C,CSE4,CSE2,69,31,91.25
11253,67,69,29,59,A,56.0,C,CSE2,CSE3,69,29,91.75
11254,90,32,47,49,C,54.5,C,CSE1,CSE2,90,32,91.25
11255,87,62,42,69,C,65.0,C,CSE1,CSE3,87,42,91.25
11256,49,54,84,71,C,64.5,C,CSE3,CSE1,84,49,91.25
11257,50,30,92,68,D,60.0,C,CSE3,CSE2,92,30,89.75
11258,33,59,60,65,A,54.25,C,CSE4,CSE1,65,33,91.75
11259,51,82,52,89,A,68.5,C,CSE4,CSE1,89,51,91.75
11260,54,52,42,79,D,56.75,C,CSE4,CSE3,79,42,89.75
11261,34,46,60,83,D,55.75,C,CSE4,CSE1,83,34,89.75
11262,54,68,88,87,D,74.25,B,CSE3,CSE1,88,54,89.75
11263,57,84,69,25,B,58.75,C,CSE2,CSE4,84,25,89.75
11264,81,70,87,52,B,72.5,B,CSE3,CSE4,87,52,89.75
11265,67,39,49,43,A,49.5,Invalid,CSE1,CSE2,67,39,91.75
11266,38,83,45,73,D,59.75,C,CSE2,CSE1,83,38,89.75
11267,70,79,54,89,C,73.0,B,CSE4,CSE3,89,54,91.25
11268,93,30,55,30,B,52.0,C,CSE1,CSE2,93,30,89.75
11269,58,33,32,31,A,38.5,D,CSE1,CSE4,58,31,91.75
11270,83,37,81,82,C,70.75,B,CSE1,CSE2,83,37,91.25
11271,53,56,35,51,D,48.75,D,CSE2,CSE3,56,35,89.75
11272,67,62,63,59,C,62.75,C,CSE1,CSE4,67,59,91.25
11273,92,87,84,87,C,87.5,A-,CSE1,CSE3,92,84,91.25
11274,89,57,72,46,B,66.0,C,CSE1,CSE4,89,46,89.75
11275,80,72,43,91,B,71.5,B,CSE4,CSE3,91,43,89.75
11276,25,60,39,31,D,38.75,D,CSE2,CSE1,60,25,89.75
11277,64,38,29,55,D,46.5,D,CSE1,CSE3,64,29,89.75
11278,58,41,54,57,D,52.5,C,CSE1,CSE2,58,41,89.75
11279,26,85,56,62,C,57.25,C,CSE2,CSE1,85,26,91.25
11280,92,39,38,58,A,56.75,C,CSE1,CSE3,92,38,91.75
11281,71,38,35,25,B,42.25,D,CSE1,CSE4,71,25,89.75
11282,48,90,44,81,B,65.75,C,CSE2,CSE3,90,44,89.75
11283,54,61,34,49,D,49.5,Invalid,CSE2,CSE3,61,34,89.75
11284,50,76,30,27,B,45.75,D,CSE2,CSE4,76,27,89.75
11285,36,70,93,50,D,62.25,C,CSE3,CSE1,93,36,89.75
11286,75,58,72,51,D,64.0,C,CSE1,CSE4,75,51,89.75
11287,28,77,55,55,A,53.75,C,CSE2,CSE1,77,28,91.75
11288,82,42,45,89,C,64.5,C,CSE4,CSE2,89,42,91.25
11289,41,34,61,30,D,41.5,D,CSE3,CSE4,61,30,89.75
11290,44,74,45,77,C,60.0,C,CSE4,CSE1,77,44,91.25
11291,70,61,70,44,C,61.25,C,CSE1,CSE4,70,44,91.25
11292,81,49,81,64,C,68.75,C,CSE1,CSE2,81,49,91.25
11293,57,26,63,30,C,44.0,D,CSE3,CSE2,63,26,91.25
11294,28,70,26,47,D,42.75,D,CSE2,CSE3,70,26,89.75
11295,30,48,76,86,B,60.0,C,CSE4,CSE1,86,30,89.75
11296,70,46,69,30,B,53.75,C,CSE1,CSE4,70,30,89.75
11297,45,47,69,70,C,57.75,C,CSE4,CSE1,70,45,91.25
11298,54,76,85,27,C,60.5,C,CSE3,CSE4,85,27,91.25
11299,85,32,56,32,B,51.25,C,CSE1,CSE2,85,32,89.75
11300,53,91,65,69,C,69.5,Invalid,CSE2,CSE1,91,53,91.25
11301,36,27,25,80,B,42.0,D,CSE4,CSE3,80,25,89.75
11302,77,48,26,87,D,59.5,C,CSE4,CSE3,87,26,89.75
11303,31,56,49,77,C,53.25,C,CSE4,CSE1,77,31,91.25
11304,34,93,71,59,A,64.25,C,CSE2,CSE1,93,34,91.75
11305,60,59,41,37,A,49.25,Invalid,CSE1,CSE4,60,37,91.75
11306,76,45,55,76,D,63.0,C,CSE1,CSE2,76,45,89.75
11307,63,48,38,65,D,53.5,C,CSE4,CSE3,65,38,89.75
11308,35,86,47,81,D,62.25,C,CSE2,CSE1,86,35,89.75
11309,69,73,42,31,B,53.75,C,CSE2,CSE4,73,31,89.75
11310,74,63,75,86,B,74.5,B,CSE4,CSE2,86,63,89.75
11311,50,39,59,52,C,50.0,C,CSE3,CSE2,59,39,91.25
11312,46,56,64,85,C,62.75,C,CSE4,CSE1,85,46,91.25
11313,68,54,43,63,B,57.0,C,CSE1,CSE3,68,43,89.75
11314,59,37,36,52,B,46.0,D,CSE1,CSE3,59,36,89.75
11315,62,86,81,75,A,76.0,B,CSE2,CSE1,86,62,91.75
11316,86,93,53,88,A,80.0,A-,CSE2,CSE3,93,53,91.75
11317,82,54,52,25,C,53.25,C,CSE1,CSE4,82,25,91.25
11318,91,82,76,32,D,70.25,B,CSE1,CSE4,91,32,89.75
11319,44,32,31,37,D,36.0,D,CSE1,CSE3,44,31,89.75
11320,54,72,25,72,D,55.75,C,CSE2,CSE3,72,25,89.75
11321,70,25,57,30,A,45.5,D,CSE1,CSE2,70,25,91.75
11322,73,92,86,78,C,82.25,A-,CSE2,CSE1,92,73,91.25
11323,36,60,72,66,A,58.5,C,CSE3,CSE1,72,36,91.75
11324,31,81,81,90,B,70.75,B,CSE4,CSE1,90,31,89.75
11325,55,55,64,27,A,50.25,C,CSE3,CSE4,64,27,91.75
11326,68,91,92,61,C,78.0,B,CSE3,CSE4,92,61,91.25
11327,36,81,69,84,C,67.5,C,CSE4,CSE1,84,36,91.25
11328,72,67,62,77,C,69.5,Invalid,CSE4,CSE3,77,62,91.25
11329,32,48,82,47,C,52.25,C,CSE3,CSE1,82,32,91.25
11330,30,36,57,38,A,40.25,D,CSE3,CSE1,57,30,91.75
11331,71,26,91,57,B,61.25,C,CSE3,CSE2,91,26,89.75
11332,83,65,27,33,B,52.0,C,CSE1,CSE3,83,27,89.75
11333,26,89,77,93,D,71.25,B,CSE4,CSE1,93,26,89.75
11334,25,89,87,91,B,73.0,B,CSE4,CSE1,91,25,89.75
11335,26,79,88,42,C,58.75,C,CSE3,CSE1,88,26,91.25
11336,91,58,28,26,A,50.75,C,CSE1,CSE4,91,26,91.75
11337,89,37,64,36,D,56.5,C,CSE1,CSE4,89,36,89.75
11338,53,41,90,91,C,68.75,C,CSE4,CSE2,91,41,91.25
11339,46,76,36,89,A,61.75,C,CSE4,CSE3,89,36,91.75
11340,71,35,40,80,D,56.5,C,CSE4,CSE2,80,35,89.75
11341,64,92,38,38,D,58.0,C,CSE2,CSE3,92,38,89.75
11342,72,70,91,67,A,75.0,B,CSE3,CSE4,91,67,91.75
11343,76,86,35,64,A,65.25,C,CSE2,CSE3,86,35,91.75
11344,32,57,55,85,B,57.25,C,CSE4,CSE1,85,32,89.75
11345,74,65,50,36,A,56.25,C,CSE1,CSE4,74,36,91.75
11346,74,81,47,79,A,70.25,B,CSE2,CSE3,81,47,91.75
11347,61,68,69,64,D,65.5,C,CSE3,CSE1,69,61,89.75
11348,35,76,56,54,A,55.25,C,CSE2,CSE1,76,35,91.75
11349,34,74,36,32,C,44.0,D,CSE2,CSE4,74,32,91.25
11350,94,39,75,57,C,66.25,C,CSE1,CSE2,94,39,91.25
11351,26,51,85,26,D,47.0,D,CSE3,CSE1,85,26,89.75
11352,26,62,94,59,A,60.25,C,CSE3,CSE1,94,26,91.75
11353,45,40,53,37,C,43.75,D,CSE3,CSE4,53,37,91.25
11354,37,54,70,27,A,47.0,D,CSE3,CSE4,70,27,91.75
11355,41,58,31,41,D,42.75,D,CSE2,CSE3,58,31,89.75
11356,83,27,42,70,D,55.5,C,CSE1,CSE2,83,27,89.75
11357,47,65,79,33,B,56.0,C,CSE3,CSE4,79,33,89.75
11358,70,86,67,43,D,66.5,C,CSE2,CSE4,86,43,89.75
11359,48,76,89,93,B,76.5,B,CSE4,CSE1,93,48,89.75
11360,36,68,54,53,D,52.75,C,CSE2,CSE1,68,36,89.75
11361,34,68,58,89,D,62.25,C,CSE4,CSE1,89,34,89.75
